player,team,league,position,age,minutes,league_strength,progressive_carries_p90,progressive_passes_p90,crosses_p90,xA_p90,touches_att_3rd_p90,tackles_p90,interceptions_p90,miscontrols_p90,aerial_win_pct,clearances_p90,pass_completion_pct,errors_p90,npxG_p90,shots_p90,touches_box_p90,goals_p90,pressures_p90,tackles_interceptions_p90,market_value_eur,injury_days_last_2y,role_family,availability_ratio,z_aerial_win_pct,z_clearances_p90,z_crosses_p90,z_errors_p90,z_goals_p90,z_miscontrols_p90,z_npxG_p90,z_pass_completion_pct,z_pressures_p90,z_progressive_carries_p90,z_progressive_passes_p90,z_shots_p90,z_tackles_interceptions_p90,z_touches_att_3rd_p90,z_touches_box_p90,z_xA_p90,role_performance_raw,role_metric_coverage,role_performance,minutes_reliability,reliability,role_performance_reliable,market_value_pred_log_oof,market_value_pred_eur_oof,value_residual_log,cost_pressure,value_intelligence
HIB Player 063,Hibernian,Scottish Premiership,CB,22,1312,0.59,0.638,2.757,0.09,0.011,3.223,0.908,1.467,0.201,37.542,2.911,59.466,0.067,0.028,0.259,0.924,0.0,4.516,2.375,1313070,9,CB,0.96875,-1.6725417457305494,-2.002674957118356,-0.1587058823529413,0.6745,-0.6745,-1.5396195652173914,-0.44966666666666666,-1.8569409590198556,-0.6349895397489546,-0.8400214723926377,-1.5973760907504349,-2.8104166666666694,-1.058267241379309,-0.6745,-0.8691318407960206,-0.37772000000000006,-1.442984440307171,0.9999999999999999,0.02954411630900838,0.8537498983243799,0.8882499288270658,0.09834833713270963,13.95792543895676,1153053.929888927,-0.12995378750442477,0.2634214624127729,0.41481788103296885
HIB Player 067,Hibernian,Scottish Premiership,RWB,26,1299,0.59,1.843,4.722,1.549,0.123,17.952,2.463,0.902,1.332,59.908,2.42,64.926,0.032,0.034,0.333,1.431,0.0,12.982,3.365,2882826,19,RWB,0.9340277777777778,1.1580684551341351,0.6954844444444441,-2.027966887417218,-0.1686250000000002,-0.6745,-0.08283333333333334,0.7588125,-0.756200313117996,-0.34051370967741995,-1.2884161676646708,0.1964282655246254,-0.3308867924528298,0.9481542857142854,-0.026320034944669574,0.05148854961832065,0.6092258064516128,-0.29315568315307194,1.0,0.40519569973652664,0.8495096624916438,0.874865097077484,0.4194628308804203,14.530244899628563,2043642.6991538533,-0.34403706825426994,0.460009267100406,0.33960172641985154
ST  Player 077,St Mirren,Scottish Premiership,RB,26,1465,0.55,2.358,4.863,2.759,0.1,20.905,1.561,1.412,1.659,22.089,2.625,36.252,0.044,0.036,0.312,1.283,0.08,8.97,2.973,5864071,19,RWB,0.9340277777777778,-1.46387783944907,1.0027566666666663,0.6745,0.5058749999999999,1.6715869565217392,0.8845416666666657,0.8431249999999999,-2.349856624917601,-2.5228475806451605,-0.5950678642714569,0.2982532119914348,-0.5981415094339623,0.19271428571428498,1.1337256843331387,-0.710541984732825,0.10879032258064526,0.09704350195531068,1.0,0.5326746315566732,0.9021579068482906,0.9117188681271367,0.5294776772122074,14.273729476131722,1581254.130648698,-1.3106253246498465,0.6375158448820893,0.0
ST  Player 078,St Mirren,Scottish Premiership,ST,20,2113,0.55,1.042,1.712,0.366,0.164,17.993,0.704,0.324,2.053,45.717,0.557,59.974,0.0,0.248,2.833,4.146,0.3,12.685,1.028,3482460,101,ST,0.6493055555555556,-0.018757081360310377,-0.36521707317073177,-0.11497159090909105,-0.976862068965517,0.040268656716417946,-0.6458992932862185,-1.1816821705426355,-0.44796266666666706,-0.7704306580112127,-0.6146259057971014,-0.051051605504587365,0.25816717095310127,1.1669446902654868,-0.7479453301248304,-0.7798083528493366,3.0,-0.2686010907856915,1.0000000000000002,0.4132177390583241,1.0,0.8947916666666667,0.4132177390583241,14.840638624875307,2787451.4181289785,-0.2226111608466823,0.5072481264137081,0.3822635811598265
ST  Player 080,St Mirren,Scottish Premiership,CB,25,2573,0.55,0.983,3.786,0.116,0.025,3.606,1.201,1.867,0.272,55.638,3.54,95.0,0.05,0.093,0.538,1.251,0.057,5.202,3.068,3727021,116,CB,0.5972222222222222,-0.4535512333965845,-1.2749554030874803,0.35708823529411765,-0.04215624999999973,0.7494444444444445,-0.4985434782608693,1.01175,0.6745,0.3330167364016735,0.587601226993865,-0.3861012216404882,0.3260083333333339,0.28491810344827606,-0.33768970013037825,0.2281890547263678,0.0,-0.08853756809953474,0.9999999999999999,0.47204488787829957,1.0,0.8791666666666667,0.47204488787829957,14.92046205626836,3019077.0348506607,-0.2106580250465555,0.524214588649068,0.3864632034157302
ST  Player 085,St Mirren,Scottish Premiership,CB,21,2051,0.55,0.778,4.986,0.05,0.0,4.035,1.253,1.812,0.345,62.382,4.789,76.826,0.055,0.04,0.56,1.185,0.023,4.023,3.065,2741573,23,CB,0.9201388888888888,0.0007409867172672607,0.17007118353344713,-0.9522352941176471,0.16862500000000008,-0.09992592592592592,0.5718586956521737,-0.17986666666666665,-0.6202151457541191,-1.3306558577405871,-0.2606963190184046,1.0264642233856884,0.573325000000001,0.2791034482758621,0.0395730117340286,0.006711442786069663,-0.6744999999999999,0.12834927385035688,0.9999999999999999,0.5429022960759549,1.0,0.9760416666666666,0.5429022960759549,14.939657099178364,3077588.1322692437,0.11561433319407399,0.44745028950498333,0.5010959391317412
DUN Player 096,Dundee,Scottish Premiership,CB,21,1577,0.52,0.841,4.591,0.036,0.0,4.506,1.04,1.135,0.337,75.281,4.413,50.184,0.018,0.05,0.406,0.833,0.01,4.765,2.175,2136542,39,CB,0.8645833333333334,0.869648956356736,-0.2649408233276162,-1.229970588235294,-1.3911562499999994,-0.4246851851851852,0.4545543478260875,0.0449666666666667,-2.518190325306294,-0.283628661087867,0.0,0.5614947643979057,-1.1578916666666674,-1.4459109195402287,0.4537705345501954,-1.1745024875621903,-0.6744999999999999,-0.1957648999088117,0.9999999999999999,0.4370134827840674,0.9360080721399314,0.914580650497952,0.4410441114499063,14.950207425057762,3110229.5867541432,0.37550776481916515,0.3851185971154981,0.5924070609885126
DUN Player 099,Dundee,Scottish Premiership,CB,26,1012,0.52,0.872,4.6,0.064,0.0,2.27,0.839,1.17,0.276,44.204,3.646,66.857,0.081,0.054,0.477,0.944,0.0,5.081,2.009,2482621,9,CB,0.96875,-1.223773244781783,-1.1523190394511167,-0.6745,1.2646874999999995,-0.6745,-0.43989130434782575,0.13489999999999994,-1.330406368821292,0.16227510460251082,0.12827914110429456,0.5720890052356015,-0.359733333333334,-1.7676551724137912,-1.5125684485006514,-0.8020174129353242,-0.6744999999999999,-0.8239188189291811,0.9999999999999999,0.2317942161341042,0.7498147919467995,0.8154953543627597,0.29889533597166507,13.77679499906389,962023.3094853787,-0.9480308186381041,0.42264767753117166,0.1273941819768466
DUN Player 102,Dundee,Scottish Premiership,CB,23,2253,0.52,1.048,4.174,0.094,0.01,3.6,1.373,1.295,0.183,65.587,4.775,86.605,0.049,0.055,0.463,0.921,0.001,6.695,2.668,1282353,38,CB,0.8680555555555556,0.2166375711574952,0.1538739279588338,-0.07935294117647065,-0.08431249999999973,-0.6495185185185185,-1.8035543478260874,0.1573833333333333,0.07644048373468576,2.4397709205020934,0.8565736196319019,0.07062827225130944,-0.517116666666667,-0.49036925287356214,-0.3429661016949152,-0.8791990049751252,-0.40469999999999995,0.10483985807000303,0.9999999999999999,0.5352217182434749,1.0,0.9604166666666667,0.5352217182434749,14.799759781234,2675801.2000766946,0.7355517718431663,0.2575040458613857,0.7189051490455975
RAP Player 107,Rapid Wien,Austria Bundesliga,RWB,25,2386,0.63,2.511,3.526,2.386,0.037,15.566,1.684,0.839,1.065,37.409,1.23,63.669,0.03,0.0,0.359,1.154,0.023,15.444,2.523,1892107,39,RWB,0.8645833333333334,-0.4017604584232708,-1.088193333333333,-0.15857450331125764,-0.281041666666667,0.0,-0.872708333333333,-0.6745,-0.8260624176005276,0.9986951612903224,-0.389082834331337,-0.6672783725910066,0.0,-0.6745,-0.9636275480489204,-1.3747442748091607,-1.261967741935484,-0.5012565810134884,1.0,0.33720867879313154,1.0,0.959375,0.33720867879313154,14.379929972806693,1758425.5699328072,-0.07327213661055865,0.35474619944593555,0.43473244793621757
RAP Player 109,Rapid Wien,Austria Bundesliga,CB,20,2092,0.63,1.066,4.428,0.152,0.0,4.811,1.344,1.925,0.385,69.898,4.114,93.581,0.04,0.082,0.675,1.018,0.073,7.002,3.269,3480979,23,CB,0.9201388888888888,0.5070370018975325,-0.6108679245283031,1.0712647058823528,-0.4637187499999996,1.149148148148148,1.1583804347826092,0.7644333333333333,0.5734104879594426,2.8729748953974905,0.9310582822085891,0.3696212914485164,1.8661166666666689,0.6745,0.7219876140808338,-0.5536940298507468,-0.6744999999999999,0.44090914263115477,0.9999999999999999,0.6450162925235742,1.0,0.9760416666666666,0.6450162925235742,15.540458245375723,5612226.431869292,0.47763382407408983,0.5071417922757585,0.6282880949302645
RAP Player 113,Rapid Wien,Austria Bundesliga,CB,23,2180,0.63,0.818,3.735,0.131,0.115,2.887,1.393,1.41,0.293,63.986,4.594,83.845,0.031,0.008,0.63,1.381,0.09,3.984,2.803,6070029,38,CB,0.8680555555555556,0.10879032258064476,-0.055533447684391196,0.6546617647058823,-0.8431249999999996,1.5738333333333332,-0.1906195652173915,-0.8993333333333333,-0.12018182298267828,-1.3856882845188294,-0.09517484662576693,-0.44613525305410096,1.360241666666668,-0.22870977011494212,-0.9699784876140807,0.664432835820896,2.4281999999999995,-0.05056105449035017,0.9999999999999999,0.48445189838450403,1.0,0.9604166666666667,0.48445189838450403,14.979532207700736,3202786.9015102903,-0.6393418976621064,0.6461451056279364,0.23584914177642824
RAP Player 119,Rapid Wien,Austria Bundesliga,ST,19,2040,0.63,0.646,0.916,0.304,0.102,21.723,0.501,0.406,1.706,46.04,0.615,58.853,0.0,0.474,2.319,7.814,0.307,16.384,0.907,2751154,23,ST,0.9201388888888888,0.01875708136030955,0.016451219512194776,-1.0654034090909095,-0.976862068965517,0.18120895522388075,-1.4729363957597164,1.1816821705426355,-0.5540839999999999,0.7019656240778994,-1.5823867753623193,-1.2824782110091744,-0.7908282904689861,0.4446924778761063,0.008825612874116743,3.0,0.16187999999999933,0.9146601255365495,1.0000000000000002,0.7997917804138147,1.0,0.9760416666666666,0.7997917804138147,15.230269588651097,4115493.6385616376,0.4027382071836545,0.44832238623495224,0.6019742217490218
STU Player 125,Sturm Graz,Austria Bundesliga,ST,20,1210,0.66,1.826,1.835,0.441,0.144,24.642,0.418,0.279,2.738,64.168,0.85,89.975,0.027,0.365,2.977,5.295,0.27,16.246,0.697,4753440,39,ST,0.8645833333333334,2.1241959104606116,1.5628658536585363,1.0347443181818186,0.2791034482758621,-0.5637611940298501,0.9867243816254415,0.04182945736434112,2.392131999999998,0.6470343759221006,1.3013451086956533,0.13923165137614654,0.5520491679273818,-0.8088030973451331,0.6010546698751695,0.4301846213895396,2.4281999999999986,0.1930209718599168,1.0000000000000002,0.5640306820282829,0.8198915917499229,0.833299114224946,0.552498217809002,14.8746579258606,2883910.0255704345,-0.499721408936578,0.5850254176214834,0.28490349216920613
STU Player 126,Sturm Graz,Austria Bundesliga,CB,26,1522,0.66,0.814,4.494,0.139,0.006,4.24,1.11,1.605,0.247,80.768,5.682,95.0,0.042,0.174,0.502,1.211,0.026,5.62,2.715,5155194,19,CB,0.9340277777777778,1.239266603415559,1.2032246998284748,0.8133676470588236,-0.37940624999999956,-0.024981481481481504,-0.8651195652173915,2.8328999999999995,0.6745,0.9228514644351468,-0.11172699386503075,0.44731239092495595,-0.07869166666666681,-0.39927298850574666,0.21985006518904815,0.09396019900497528,-0.5126200000000001,0.5256902461885855,0.9999999999999999,0.6727144654888315,0.9195409482755814,0.9238869971262402,0.6588180233765103,15.194891115067254,3972439.165361566,-0.2606243870025935,0.6053081304920767,0.36890799035482863
STU Player 127,Sturm Graz,Austria Bundesliga,CB,25,959,0.66,0.921,3.714,0.081,0.139,3.99,0.911,1.548,0.312,71.892,5.225,95.0,0.053,0.018,0.463,0.953,0.0,6.315,2.459,4438418,51,CB,0.8229166666666666,0.6413576850094869,0.6745,-0.33725,0.08431250000000004,-0.6745,0.08797826086956533,-0.6744999999999999,0.6745,1.9035575313807542,0.3310429447852763,-0.4708551483420589,-0.517116666666667,-0.8954568965517228,0.0,-0.7718159203980108,3.0,0.09308001732925483,0.9999999999999999,0.5313797524136661,0.7299162813486063,0.7578163969440244,0.522904592191423,14.797429988621246,2669574.3922797274,-0.5083788012941586,0.5678839045334526,0.2818617984889084
STU Player 130,Sturm Graz,Austria Bundesliga,CB,22,955,0.66,1.004,2.808,0.08,0.079,3.11,1.4,1.522,0.33,75.14,5.133,95.0,0.073,0.004,0.522,1.149,0.048,5.299,2.922,1990817,4,CB,0.9861111111111112,0.8601508538899426,0.5680608919382507,-0.35708823529411765,0.9274374999999995,0.5246111111111111,0.3519130434782613,-0.9892666666666664,0.6745,0.46989225941422647,0.6745,-1.5373420593368228,0.14614166666666692,0.0019382183908052432,-0.7738722294654498,-0.11409452736318426,1.4569199999999998,-0.002460169136930118,0.9999999999999999,0.5001665634029717,0.7283924461137385,0.8057080456129504,0.5001213235245237,14.801496997298173,2680453.6866603643,0.29744082978119124,0.36745888102078667,0.5649789748931313
STU Player 132,Sturm Graz,Austria Bundesliga,CB,19,2174,0.66,0.534,2.667,0.106,0.0,2.541,1.209,1.018,0.285,29.452,4.327,55.909,0.067,0.0,0.324,0.943,0.0,4.354,2.227,1261263,30,CB,0.8958333333333334,-2.2175037950664125,-0.36443825042881733,0.15870588235294103,0.6745,-0.6745,-0.3079239130434786,-1.0792,-2.1103415188001677,-0.863585774058578,-1.2703773006134964,-1.7033184991273986,-2.0797083333333353,-1.3451235632183893,-1.2742509778357232,-0.8053731343283592,-0.6744999999999999,-1.5334157762457772,0.9999999999999999,0.0,1.0,0.96875,0.0,14.057171295219215,1273361.1151997629,0.00954634453175629,0.25335855280319863,0.4638299452307531
STU Player 133,Sturm Graz,Austria Bundesliga,CB,26,2890,0.66,1.177,6.922,0.149,0.068,5.014,1.093,1.741,0.303,77.02,4.851,95.0,0.058,0.062,0.489,1.474,0.089,3.957,2.834,5893009,23,CB,0.9201388888888888,0.986792220113851,0.24180188679245268,1.0117499999999997,0.29509375000000015,1.548851851851852,-0.04398913043478266,0.3147666666666666,0.6745,-1.4237876569037669,1.3903803680981595,3.0,-0.22483333333333375,-0.16862499999999933,0.9005058670143411,0.9765149253731348,1.16014,1.0069485445118316,0.9999999999999999,0.8299426098346175,1.0,0.9760416666666666,0.8299426098346175,15.690722670489611,6522201.414442811,0.10144520974244209,0.6387464292441324,0.49611775037950695
STU Player 135,Sturm Graz,Austria Bundesliga,CB,24,1823,0.66,0.844,4.12,0.017,0.02,3.977,1.074,1.925,0.326,40.129,5.14,76.727,0.016,0.066,0.521,1.276,0.06,5.24,2.999,2977408,0,CB,1.0,-1.49827514231499,0.5761595197255575,-1.6068970588235294,-1.4754687499999992,0.824388888888889,0.29326086956521774,0.4047,-0.6272679024081108,0.3866380753138077,0.012414110429447862,0.007062827225131152,0.13490000000000024,0.15118103448275905,-0.011432203389830807,0.31208208955223893,-0.13490000000000002,-0.16325125519127406,0.9999999999999999,0.4476357620105608,1.0,1.0,0.4476357620105608,15.121256284140976,3690439.1256245,0.21469226694890509,0.4680792506727526,0.5359060427416513
STU Player 136,Sturm Graz,Austria Bundesliga,CB,22,1956,0.66,0.696,3.643,0.101,0.025,5.369,0.999,1.618,0.316,59.632,3.899,55.158,0.031,0.0,0.404,0.833,0.045,5.434,2.617,2072260,19,CB,0.9340277777777778,-0.18450569259962069,-0.8596114922813051,0.05951470588235299,-0.8431249999999996,0.44966666666666666,0.14663043478260887,-1.0792,-2.163842733417827,0.6603891213389125,-0.6000153374233128,-0.5544319371727746,-1.1803750000000008,-0.5892183908045968,1.212692959582789,-1.1745024875621903,0.0,-0.6223968775583044,0.9999999999999999,0.297631877525288,1.0,0.9802083333333333,0.297631877525288,14.528203087569876,2039474.2198790836,-0.015947752109644497,0.37748189234174756,0.4548728332695345
MID Player 147,Midtjylland,Danish Superliga,ST,24,2479,0.64,1.682,1.997,0.462,0.112,21.653,0.707,0.255,2.476,49.621,0.667,68.033,0.014,0.271,2.892,4.621,0.219,14.814,0.962,4906940,36,ST,0.875,0.4346648730090399,0.3586365853658537,1.3566647727272736,-0.3256206896551722,-1.590611940298507,0.3622756183745584,-0.9411627906976741,0.3149559999999996,0.07702316317497797,0.949432065217392,0.38984862385321095,0.37857715582450757,0.7729889380530971,-0.005376522785380982,-0.2795936768149877,0.7014799999999997,-0.4486350542289757,1.0000000000000002,0.3544002473079957,1.0,0.9624999999999999,0.3544002473079957,15.001140143001907,3272745.6453006235,-0.4050211483581503,0.5929703861983722,0.3181755413297974
MID Player 148,Midtjylland,Danish Superliga,ST,19,2832,0.64,1.395,1.253,0.356,0.033,21.706,0.451,0.235,1.594,44.539,0.379,69.108,0.057,0.387,2.4,2.774,0.195,15.833,0.686,1632104,15,ST,0.9479166666666666,-0.1555734395178649,-1.5365439024390248,-0.26826704545454577,1.6746206896551723,-2.0738358208955217,-1.7398763250883378,0.27189147286821724,0.4167226666666666,0.48263868397757476,0.2480498188405802,-0.761133027522936,-0.6255196671709531,-0.8744623893805309,0.005376522785381703,-2.224638953942233,-3.0,-0.5742428629787819,1.0000000000000002,0.31336389997875425,1.0,0.984375,0.31336389997875425,14.489803328644845,1962643.4453275816,0.18442217797297644,0.3177933809523961,0.525270930627377
MID Player 155,Midtjylland,Danish Superliga,CB,21,1934,0.64,0.576,3.365,0.081,0.0,2.725,1.096,1.41,0.297,41.418,4.742,56.633,0.023,0.0,0.497,1.368,0.02,5.118,2.506,2178507,9,CB,0.96875,-1.4114449715370012,0.11569468267581448,-0.33725,-1.1803749999999993,-0.17487037037037034,-0.13196739130434798,-1.0792,-2.058763783269961,0.21448535564853585,-1.0965797546012268,-0.881676265270505,-0.13490000000000024,-0.8043606321839074,-1.1124413298565836,0.6208084577114434,-0.6744999999999999,-0.8681439168721229,0.9999999999999999,0.2173457793854687,1.0,0.9906249999999999,0.21734577938546873,14.06938515613898,1289009.1499065186,-0.5247656406454606,0.38998106265740856,0.2761044360365454
MID Player 160,Midtjylland,Danish Superliga,RB,25,1385,0.64,3.484,5.197,2.595,0.108,14.684,1.578,1.158,1.21,52.979,2.657,70.801,0.002,0.04,0.381,1.815,0.015,16.791,2.736,4076222,8,RWB,0.9722222222222222,0.6776891252955082,1.0507211111111108,0.3082152317880802,-1.8548750000000005,-0.2346086956521739,-0.44375,1.0117500000000001,-0.4296769528675015,1.7313979838709672,0.9208742514970064,0.5394555674518199,0.279981132075472,-0.2640185714285714,-1.310109202096678,2.028648854961831,0.28285483870967737,0.22751499006788434,1.0,0.575299953628927,0.8771798244627178,0.9056925437905691,0.566051600106273,14.972663627784353,3180863.673764431,-0.24801775454432473,0.5466034469577699,0.3733372125379466
BRO Player 165,Brondby,Danish Superliga,CB,25,1044,0.6,1.037,5.509,0.059,0.127,6.063,1.474,2.267,0.4,67.797,5.992,89.067,0.054,0.134,0.54,1.183,0.06,6.843,3.741,5260055,25,CB,0.9131944444444444,0.3655085388994302,1.5618782161235005,-0.7736911764705883,0.12646875000000005,0.824388888888889,1.3783260869565226,1.9335666666666667,0.2518332805238695,2.648611924686193,0.8110552147239259,1.6421073298429312,0.3484916666666673,1.5893390804597693,1.8229967405475869,0.0,2.75196,0.9023454959807606,0.9999999999999999,0.7957685638581554,0.7615773105863908,0.8070624507438068,0.7252506274190932,15.317406676408229,4490193.945169073,-0.15824555463682444,0.6103419829118549,0.40487783376045233
